"type","name","time_units","begin_time","frequency","count","units"
"signal_2d","CdP (Centre des Pressions)","s",0.000,60,1785,"mm"

"time","x","y"
26.367,-10.02926867,-99.91751836
26.383,-10.40270808,-99.71350979
26.400,-11.04795325,-99.45234279
26.417,-11.58872399,-99.17063953
26.433,-12.18734713,-98.76156237
26.450,-12.64685589,-97.97383306
26.467,-14.08998883,-97.06991568
26.483,-14.75830802,-96.36751215
26.500,-15.6485312,-95.83137156
26.517,-16.20929878,-95.53667683
26.533,-16.65299511,-95.25223105
26.550,-17.42006806,-94.88315217
26.567,-18.40841629,-94.3872562
26.583,-19.27401196,-93.84164471
26.600,-20.34103228,-93.51575822
26.617,-21.65814248,-93.30573064
26.633,-22.6642567,-93.05976848
26.650,-23.73756083,-92.69574209
26.667,-25.08002734,-92.44065917
26.683,-25.97487835,-92.22147202
26.700,-26.92685523,-91.93622263
26.717,-28.03083875,-91.72414703
26.733,-29.37725061,-91.19045012
26.750,-30.46996871,-90.44162798
26.767,-31.30491539,-89.8070004
26.783,-31.82232431,-89.30924879
26.800,-32.19163465,-88.64479883
26.817,-33.41243944,-87.7660325
26.833,-33.81798387,-87.2309879
26.850,-34.50780303,-86.49807576
26.867,-35.03320502,-85.62222447
26.883,-35.53822639,-84.57215496
26.900,-36.28455526,-83.47994655
26.917,-36.12792874,-82.56642512
26.933,-36.64731534,-81.17593838
26.950,-37.03384244,-80.13780145
26.967,-37.34595411,-79.28082729
26.983,-37.7425221,-78.00643331
27.000,-38.56975904,-76.47921687
27.017,-38.54576977,-74.90899739
27.033,-39.09161659,-72.98822115
27.050,-40.05713855,-71.05385542
27.067,-39.68243964,-69.29548793
27.083,-40.11159639,-68.22204819
27.100,-40.28950201,-67.19123239
27.117,-40.7753012,-65.33578313
27.133,-41.56516667,-64.35692424
27.150,-42.19537243,-62.85767562
27.167,-42.70728577,-61.47971908
27.183,-43.56396346,-60.56528563
27.200,-43.97796225,-59.6996518
27.217,-44.7043357,-58.92789554
27.233,-45.7324697,-58.28231818
27.250,-46.05389709,-57.46241913
27.267,-46.95492424,-56.90919697
27.283,-47.58549189,-56.17051217
27.300,-48.21402068,-55.5377129
27.317,-48.5279878,-54.8360061
27.333,-49.47195122,-54.12286585
27.350,-49.5968002,-53.47845335
27.367,-50.19397095,-52.58047034
27.383,-50.57944795,-51.66510268
27.400,-50.93795788,-51.14491758
27.417,-50.94339796,-50.47294898
27.433,-50.77928877,-49.81002747
27.450,-51.3357622,-48.49353659
27.467,-51.07771212,-47.4925303
27.483,-50.92391988,-46.6125
27.500,-50.82255061,-45.32237854
27.517,-50.52509635,-44.55305781
27.533,-49.77691141,-43.16010316
27.550,-49.56658411,-42.54463708
27.567,-49.9256728,-41.65988972
27.583,-49.2557949,-40.88364684
27.600,-49.11343231,-39.693712
27.617,-48.943125,-38.7286996
27.633,-47.75185204,-37.55584881
27.650,-46.75539442,-35.77633982
27.667,-45.98283133,-34.31864458
27.683,-45.1915012,-32.83765042
27.700,-44.36951807,-32.0178012
27.717,-44.83890121,-30.81072581
27.733,-43.91807677,-29.36274116
27.750,-42.93345647,-27.64867212
27.767,-42.31241018,-26.2014521
27.783,-41.54100598,-24.65515936
27.800,-40.71655351,-23.20471246
27.817,-39.2769958,-22.03194778
27.833,-38.52657186,-20.90669162
27.850,-37.53117506,-19.85629496
27.867,-36.89157371,-18.5909761
27.883,-35.992488,-17.67347561
27.900,-34.7232086,-16.45067675
27.917,-33.39190647,-15.30716427
27.933,-32.15911624,-14.43988854
27.950,-30.88767921,-13.60016428
27.967,-30.19473,-12.7464
27.983,-29.17095,-12.19044
28.000,-27.99934053,-10.99175659
28.017,-27.12337649,-10.20038845
28.033,-25.97948679,-9.473754502
28.050,-25.25766354,-9.014195253
28.067,-24.20872754,-8.321062874
28.083,-23.33923653,-8.023338323
28.100,-22.73549161,-7.87206235
28.117,-22.27325301,-7.855542169
28.133,-21.38088471,-7.538610889
28.150,-20.87839178,-7.535786573
28.167,-19.70564371,-7.715464072
28.183,-18.71422482,-7.913808485
28.200,-18.22899126,-8.023987292
28.217,-17.37442369,-7.959628378
28.233,-16.64298368,-8.060021895
28.250,-15.4552075,-8.157102953
28.267,-14.76601859,-8.249655138
28.283,-13.85310503,-8.647613818
28.300,-12.84799161,-8.867925659
28.317,-12.33186606,-9.199215024
28.333,-10.95696429,-9.618452381
28.350,-10.24118463,-9.942343502
28.367,-9.54993549,-9.906565105
28.383,-8.758843639,-10.30738704
28.400,-7.09063745,-10.68998008
28.417,-5.599855405,-11.14393199
28.433,-4.281237594,-11.23887952
28.450,-3.018124006,-11.60765103
28.467,-1.993623662,-11.94326694
28.483,-0.4166931007,-12.1177042
28.500,1.140479479,-12.76266772
28.517,2.622895257,-13.30206522
28.533,4.2375,-13.50032634
28.550,5.953998216,-14.05613853
28.567,6.441336978,-14.67371272
28.583,7.837857995,-15.40265513
28.600,8.377392772,-15.67100874
28.617,8.898413957,-16.2006245
28.633,10.16662351,-16.87909363
28.650,10.8545969,-17.94290111
28.667,11.39468961,-18.41404701
28.683,11.99582669,-19.66625947
28.700,12.96513315,-20.38581081
28.717,13.98341289,-21.90892005
28.733,14.21721736,-23.01610271
28.750,14.20987366,-24.92081675
28.767,14.56651198,-26.29618263
28.783,14.2734169,-28.36230024
28.800,15.21149522,-30.34711003
28.817,15.41384302,-32.18173
28.833,16.30989936,-34.54010064
28.850,16.63629952,-36.64530312
28.867,17.37595615,-38.44296656
28.883,17.47671411,-40.73369086
28.900,18.41682692,-42.1780649
28.917,20.0999092,-43.95850484
28.933,20.63024909,-45.34415591
28.950,21.87151937,-47.1562954
28.967,23.54204637,-48.45102823
28.983,25.06120012,-49.82350363
29.000,26.277292,-51.0861773
29.017,27.48994861,-51.98580713
29.033,28.04364124,-53.39661574
29.050,28.90139563,-54.23040049
29.067,29.04179577,-55.04998491
29.083,29.61811039,-55.75334408
29.100,30.32178053,-56.74082527
29.117,30.13674517,-57.69755435
29.133,29.91797629,-58.68460611
29.150,29.83227163,-60.07199519
29.167,29.90075301,-61.52373494
29.183,29.61461864,-63.90108959
29.200,29.4063029,-65.08260278
29.217,29.27292339,-66.52533266
29.233,28.5026191,-68.00699939
29.250,28.74294534,-69.79351215
29.267,28.30814165,-70.78232446
29.283,27.57797859,-72.11280291
29.300,26.88992033,-73.22379488
29.317,26.17219203,-74.40531401
29.333,25.86853865,-75.02285628
29.350,25.01150202,-75.83758065
29.367,24.26032696,-76.42335513
29.383,23.36346735,-77.26733676
29.400,22.48029661,-78.24497579
29.417,21.49747789,-78.84338826
29.433,21.05113636,-79.35681818
29.450,19.79826738,-79.78042889
29.467,18.5348114,-80.29824438
29.483,17.44842935,-80.54312023
29.500,16.57095367,-80.57029182
29.517,15.22702295,-80.63191425
29.533,14.19579628,-80.50222312
29.550,13.17384073,-80.45782258
29.567,12.34982338,-80.47486375
29.583,10.71457831,-80.31168675
29.600,9.300708116,-80.40354058
29.617,8.457981928,-80.28786145
29.633,6.95967,-80.17011
29.650,5.68337505,-80.23079195
29.667,3.701021635,-80.10165264
29.683,1.680095923,-79.72326139
29.700,-0.02539452657,-79.59491111
29.717,-1.80297476,-79.6093149
29.733,-3.070406325,-79.46415132
